stamp,label,torso_distance_norm,wrap_score,lift_score,feet_off_ground_score,limb_speed_score,limb_accel_score,co_motion_score,state
1780131570.5181773,critical_high_suspicious,0.4705,0.8784,0.6711,0.5045,0.9631,0.7331,0.7352,critical
1780131570.6181955,critical_high_suspicious,0.4731,0.8137,0.9301,0.8705,0.8294,0.9495,0.3665,critical
1780131570.7182136,critical_high_suspicious,0.3018,0.9671,0.7089,0.5534,0.835,0.9959,0.5717,critical
1780131570.8182318,critical_high_suspicious,0.638,0.8926,0.721,0.6239,0.7949,0.8282,0.4242,critical
1780131570.91825,critical_high_suspicious,0.266,0.9002,0.7786,0.8649,0.718,0.8693,0.4337,critical
1780131571.0182686,critical_high_suspicious,0.4165,0.8719,0.7708,0.5519,0.8931,0.6623,0.7677,critical
1780131571.1182873,critical_high_suspicious,0.823,0.8564,0.938,0.9025,0.7792,0.8032,0.8084,critical
1780131571.2183123,critical_high_suspicious,0.8249,0.8459,0.7856,0.7414,0.8995,0.6027,0.4262,critical
1780131571.3183336,critical_high_suspicious,0.6941,0.9792,0.876,0.8971,0.8904,0.564,0.8137,critical
1780131571.4183507,critical_high_suspicious,0.5562,0.9422,0.8274,0.8454,0.7294,0.7644,0.7162,critical
1780131571.5183673,critical_high_suspicious,0.8352,0.8417,0.9267,0.5967,0.6697,0.8112,0.8308,critical
1780131571.6183841,critical_high_suspicious,0.5373,0.8131,0.9877,0.7771,0.7709,0.5947,0.8416,critical
1780131571.7184007,critical_high_suspicious,0.3392,0.8546,0.9391,0.7361,0.8917,0.7516,0.3956,critical
1780131571.8184192,critical_high_suspicious,0.6818,0.7941,0.7762,0.4861,0.8947,0.8035,0.4261,critical
1780131571.9184363,critical_high_suspicious,0.311,0.826,0.8419,0.6151,0.924,0.6248,0.621,critical
1780131572.0184562,critical_high_suspicious,0.6934,0.7932,0.7987,0.6402,0.8352,0.7257,0.6199,critical
1780131572.1184735,critical_high_suspicious,0.8498,0.9736,0.7402,0.9279,0.8023,0.7733,0.3627,critical
1780131572.2184916,critical_high_suspicious,0.7871,0.8905,0.8197,0.4997,0.845,0.5984,0.3894,critical
1780131572.3185093,critical_high_suspicious,0.4543,0.8799,0.8649,0.7283,0.9943,0.8643,0.8284,critical
1780131572.4185262,critical_high_suspicious,0.4287,0.93,0.7533,0.7247,0.9083,0.5985,0.7306,critical
1780131572.518543,critical_high_suspicious,0.4369,0.765,0.7915,0.4822,0.7203,0.7037,0.5567,critical
1780131572.6185608,critical_high_suspicious,0.8378,0.9415,0.8662,0.53,0.7242,0.5829,0.7891,critical
1780131572.718578,critical_high_suspicious,0.6917,0.9742,0.8847,0.9371,0.797,0.9721,0.524,critical
1780131572.8185956,critical_high_suspicious,0.5375,0.767,0.9001,0.8448,0.9018,0.8818,0.498,critical
1780131572.9186342,critical_high_suspicious,0.7168,0.75,0.6501,0.7317,0.8314,0.9588,0.4703,critical
1780131573.0186517,critical_high_suspicious,0.4172,0.8231,0.8896,0.8945,0.8247,0.9861,0.745,critical
1780131573.1186693,critical_high_suspicious,0.3026,0.723,0.7287,0.8363,0.8781,0.8472,0.5453,critical
1780131573.218686,critical_high_suspicious,0.5586,0.7423,0.8831,0.6063,0.6851,0.8888,0.5801,critical
1780131573.3187032,critical_high_suspicious,0.3705,0.7854,0.8118,0.6855,0.8376,0.7581,0.6428,critical
1780131573.4187222,critical_high_suspicious,0.5417,0.7119,0.9446,0.991,0.7029,0.9793,0.5883,critical
1780131573.5187395,critical_high_suspicious,0.3741,0.9079,0.9973,0.7241,0.8365,0.7236,0.7621,critical
1780131573.6187568,critical_high_suspicious,0.8236,0.7412,0.7099,0.4503,0.9745,0.7225,0.3988,critical
1780131573.7187812,critical_high_suspicious,0.4231,0.7842,0.9036,0.8806,0.6715,0.5627,0.8457,critical
1780131573.8188007,critical_high_suspicious,0.468,0.7671,0.7559,0.8706,0.7672,0.99,0.7199,critical
1780131573.9188972,critical_high_suspicious,0.6064,0.993,0.7838,0.9203,0.9018,0.7523,0.4844,critical
1780131574.0189235,critical_high_suspicious,0.2616,0.969,0.8089,0.7297,0.9153,0.8279,0.6572,critical
1780131574.118942,critical_high_suspicious,0.4831,0.8575,0.8375,0.8732,0.6704,0.8327,0.4552,critical
1780131574.2189593,critical_high_suspicious,0.82,0.9301,0.742,0.8072,0.6666,0.6797,0.7003,critical
1780131574.3189769,critical_high_suspicious,0.5689,0.9972,0.7161,0.5944,0.8948,0.6359,0.6537,critical
1780131574.4189942,critical_high_suspicious,0.4931,0.8581,0.8016,0.8756,0.7743,0.9832,0.6968,critical
1780131574.5190115,critical_high_suspicious,0.8369,0.8962,0.9811,0.8893,0.6641,0.638,0.709,critical
1780131574.6190288,critical_high_suspicious,0.608,0.8257,0.9499,0.4646,0.7476,0.6944,0.49,critical
1780131574.719046,critical_high_suspicious,0.2798,0.776,0.879,0.5693,0.7635,0.9089,0.3618,critical
1780131574.819063,critical_high_suspicious,0.3554,0.7663,0.6875,0.7467,0.7263,0.6474,0.7761,critical
1780131574.9190822,critical_high_suspicious,0.3099,0.779,0.6844,0.8377,0.9498,0.857,0.6223,critical
1780131575.019102,critical_high_suspicious,0.3793,0.7336,0.6976,0.9935,0.7795,0.5652,0.7129,critical
1780131575.1191206,critical_high_suspicious,0.6038,0.7038,0.9061,0.6403,0.7222,0.9514,0.4085,critical
1780131575.219139,critical_high_suspicious,0.5943,0.9915,0.9062,0.5609,0.8073,0.7982,0.7206,critical
1780131575.3191576,critical_high_suspicious,0.3653,0.9129,0.7984,0.6943,0.9894,0.8653,0.7382,critical
1780131575.4191775,critical_high_suspicious,0.3917,0.9602,0.8407,0.4761,0.8195,0.6125,0.5419,critical
1780131575.5192006,critical_high_suspicious,0.3219,0.9603,0.7424,0.4774,0.9124,0.9069,0.6033,critical
1780131575.6192214,critical_high_suspicious,0.3818,0.9627,0.7167,0.7075,0.6882,0.6396,0.4283,critical
1780131575.7192423,critical_high_suspicious,0.3274,0.9877,0.9428,0.6913,0.9098,0.9977,0.5283,critical
1780131575.8192627,critical_high_suspicious,0.4392,0.7383,0.9763,0.8583,0.7201,0.7458,0.4354,critical
1780131575.9192822,critical_high_suspicious,0.7238,0.731,0.7826,0.8129,0.912,0.6613,0.8396,critical
1780131576.0193033,critical_high_suspicious,0.6904,0.7485,0.6692,0.7057,0.9027,0.636,0.8156,critical
1780131576.119322,critical_high_suspicious,0.3105,0.9531,0.9193,0.9065,0.6841,0.6009,0.6903,critical
1780131576.2193391,critical_high_suspicious,0.372,0.9355,0.8152,0.727,0.8352,0.6531,0.8014,critical
1780131576.3193564,critical_high_suspicious,0.5824,0.9212,0.8617,0.7484,0.7905,0.7323,0.3523,critical
1780131576.4193733,critical_high_suspicious,0.5083,0.773,0.7187,0.8345,0.6874,0.8826,0.6025,critical
1780131576.51939,critical_high_suspicious,0.5439,0.9396,0.787,0.6144,0.7494,0.8311,0.5563,critical
1780131576.6194077,critical_high_suspicious,0.4189,0.8903,0.7288,0.8935,0.7492,0.8889,0.5844,critical
1780131576.719425,critical_high_suspicious,0.3938,0.8349,0.8013,0.9401,0.7673,0.6227,0.644,critical
1780131576.8194425,critical_high_suspicious,0.7816,0.7726,0.8782,0.6432,0.8272,0.559,0.6815,critical
1780131576.9194617,critical_high_suspicious,0.4564,0.9614,0.7116,0.809,0.8396,0.7072,0.3639,critical
1780131577.0194793,critical_high_suspicious,0.6772,0.938,0.9435,0.6826,0.8794,0.7988,0.4512,critical
1780131577.1194983,critical_high_suspicious,0.432,0.9864,0.6808,0.8812,0.9823,0.7802,0.491,critical
1780131577.2195196,critical_high_suspicious,0.8247,0.8619,0.9788,0.5461,0.7956,0.9183,0.4713,critical
1780131577.3195403,critical_high_suspicious,0.4267,0.8903,0.8889,0.7445,0.6806,0.5913,0.6943,critical
1780131577.4195602,critical_high_suspicious,0.6145,0.9927,0.705,0.9895,0.6724,0.6316,0.5327,critical
1780131577.5195796,critical_high_suspicious,0.6257,0.8083,0.6963,0.7462,0.8864,0.949,0.7353,critical
1780131577.6195986,critical_high_suspicious,0.3364,0.8816,0.9813,0.6888,0.7886,0.9596,0.8495,critical
1780131577.7196183,critical_high_suspicious,0.6253,0.9859,0.76,0.6279,0.9075,0.6152,0.7542,critical
1780131577.8196368,critical_high_suspicious,0.3845,0.9828,0.7855,0.5381,0.8136,0.6049,0.5621,critical
1780131577.9196541,critical_high_suspicious,0.3092,0.9233,0.7903,0.5113,0.6683,0.9348,0.7509,critical
1780131578.019671,critical_high_suspicious,0.5671,0.9375,0.9473,0.6004,0.8551,0.7379,0.6423,critical
1780131578.1196883,critical_high_suspicious,0.2958,0.7106,0.6914,0.7068,0.8656,0.9082,0.7544,critical
1780131578.2197053,critical_high_suspicious,0.4687,0.7362,0.9233,0.6567,0.8575,0.7776,0.3596,critical
1780131578.3197222,critical_high_suspicious,0.5764,0.9807,0.9742,0.8437,0.666,0.9677,0.4206,critical
1780131578.419741,critical_high_suspicious,0.3683,0.9078,0.949,0.6478,0.9058,0.594,0.8023,critical
1780131578.519758,critical_high_suspicious,0.5215,0.878,0.9217,0.9889,0.7984,0.5578,0.5291,critical
1780131578.6197753,critical_high_suspicious,0.8225,0.7357,0.6814,0.9892,0.669,0.6309,0.3824,critical
1780131578.7197933,critical_high_suspicious,0.4192,0.8701,0.7247,0.8986,0.8748,0.8493,0.5001,critical
1780131578.819813,critical_high_suspicious,0.3195,0.7639,0.8719,0.8552,0.9212,0.7508,0.8394,critical
1780131578.91983,critical_high_suspicious,0.7332,0.9602,0.7527,0.9656,0.7195,0.9431,0.7083,critical
1780131579.0198498,critical_high_suspicious,0.8205,0.7965,0.8838,0.7295,0.712,0.6509,0.3817,critical
1780131579.1198702,critical_high_suspicious,0.5601,0.8263,0.7936,0.5016,0.769,0.5536,0.489,critical
1780131579.2198904,critical_high_suspicious,0.4415,0.9499,0.7284,0.5782,0.7238,0.5644,0.3908,critical
1780131579.3199117,critical_high_suspicious,0.3285,0.9765,0.6865,0.6228,0.802,0.604,0.701,critical
1780131579.419931,critical_high_suspicious,0.7511,0.9902,0.6913,0.7076,0.7713,0.8564,0.6323,critical
1780131579.5199502,critical_high_suspicious,0.5271,0.8474,0.8924,0.468,0.7064,0.6898,0.5694,critical
1780131579.6199687,critical_high_suspicious,0.731,0.8151,0.8016,0.8406,0.8166,0.9663,0.517,critical
1780131579.719986,critical_high_suspicious,0.6473,0.7106,0.6673,0.9305,0.8182,0.9956,0.6128,critical
1780131579.8200035,critical_high_suspicious,0.4269,0.7605,0.8721,0.858,0.6878,0.5806,0.7775,critical
1780131579.9200208,critical_high_suspicious,0.2872,0.8303,0.9189,0.6794,0.7124,0.5635,0.8348,critical
1780131580.0200381,critical_high_suspicious,0.5064,0.9958,0.705,0.8462,0.7873,0.9467,0.6782,critical
1780131580.1200554,critical_high_suspicious,0.413,0.8454,0.9847,0.6931,0.884,0.5764,0.7006,critical
1780131580.2200727,critical_high_suspicious,0.7047,0.8035,0.8603,0.898,0.9864,0.872,0.7756,critical
1780131580.3200903,critical_high_suspicious,0.449,0.8281,0.7398,0.6457,0.6929,0.576,0.6508,critical
1780131580.4201093,critical_high_suspicious,0.5795,0.8254,0.9105,0.6988,0.9632,0.724,0.4643,critical
1780131580.5201268,critical_high_suspicious,0.6317,0.9622,0.9443,0.8902,0.847,0.975,0.667,critical
1780131580.6201475,critical_high_suspicious,0.8168,0.8702,0.724,0.7647,0.7104,0.6351,0.7685,critical
1780131580.720168,critical_high_suspicious,0.2626,0.7352,0.9501,0.6614,0.8536,0.9567,0.413,critical
1780131580.8201885,critical_high_suspicious,0.7876,0.9266,0.7674,0.6891,0.8878,0.9474,0.3562,critical
1780131580.9202075,critical_high_suspicious,0.2606,0.9658,0.8474,0.9336,0.663,0.9146,0.7728,critical
1780131581.0202274,critical_high_suspicious,0.7358,0.7355,0.9755,0.9206,0.6857,0.7073,0.6157,critical
1780131581.1202471,critical_high_suspicious,0.3982,0.7714,0.8694,0.9066,0.9491,0.7726,0.3548,critical
1780131581.2202659,critical_high_suspicious,0.7322,0.8545,0.9093,0.7239,0.7359,0.8566,0.5081,critical
1780131581.3202834,critical_high_suspicious,0.3384,0.818,0.9287,0.6794,0.6599,0.7604,0.8365,critical
1780131581.4203017,critical_high_suspicious,0.7888,0.717,0.9149,0.9216,0.8899,0.9522,0.4603,critical
1780131581.5203185,critical_high_suspicious,0.8081,0.7755,0.6884,0.8995,0.7761,0.5614,0.6689,critical
1780131581.6203358,critical_high_suspicious,0.6771,0.9362,0.9026,0.6557,0.8953,0.6707,0.6426,critical
1780131581.7203526,critical_high_suspicious,0.6796,0.9461,0.7708,0.5935,0.6938,0.8122,0.807,critical
1780131581.82037,critical_high_suspicious,0.3325,0.7088,0.8189,0.9687,0.9874,0.7376,0.6403,critical
1780131581.920423,critical_high_suspicious,0.3142,0.7813,0.8592,0.65,0.9677,0.7834,0.61,critical
1780131582.0204463,critical_high_suspicious,0.259,0.8989,0.708,0.5894,0.7512,0.8805,0.3513,critical
1780131582.1204643,critical_high_suspicious,0.3167,0.908,0.7658,0.458,0.973,0.5754,0.779,critical
1780131582.2204816,critical_high_suspicious,0.75,0.9856,0.7057,0.7471,0.8737,0.7286,0.7201,critical
1780131582.3205009,critical_high_suspicious,0.7799,0.8804,0.772,0.6147,0.911,0.8509,0.4629,critical
1780131582.4205184,critical_high_suspicious,0.525,0.8526,0.8387,0.5215,0.9208,0.9915,0.4822,critical
1780131582.5205362,critical_high_suspicious,0.4907,0.7153,0.9907,0.6534,0.9828,0.9051,0.5241,critical
1780131582.6205552,critical_high_suspicious,0.3166,0.8987,0.8729,0.6972,0.8663,0.6332,0.7958,critical
1780131582.7205727,critical_high_suspicious,0.6225,0.8754,0.731,0.7473,0.9344,0.9101,0.3801,critical
1780131582.8205898,critical_high_suspicious,0.2531,0.9761,0.9078,0.6177,0.7924,0.9323,0.6981,critical
1780131582.9206078,critical_high_suspicious,0.3335,0.9516,0.776,0.8147,0.726,0.6684,0.5804,critical
1780131583.0206254,critical_high_suspicious,0.7118,0.9686,0.8155,0.7672,0.9256,0.8151,0.7651,critical
1780131583.1206427,critical_high_suspicious,0.7342,0.8788,0.9879,0.7814,0.9477,0.5923,0.7885,critical
1780131583.2206595,critical_high_suspicious,0.4348,0.8597,0.9337,0.903,0.7214,0.9608,0.4537,critical
1780131583.3206766,critical_high_suspicious,0.275,0.8665,0.8147,0.6727,0.8407,0.9533,0.5964,critical
1780131583.4206934,critical_high_suspicious,0.5937,0.7898,0.6876,0.6093,0.9641,0.6919,0.7197,critical
1780131583.5207102,critical_high_suspicious,0.5404,0.8734,0.9156,0.9266,0.7224,0.646,0.6662,critical
1780131583.6207278,critical_high_suspicious,0.7138,0.8651,0.737,0.8657,0.9788,0.6644,0.3691,critical
1780131583.7207453,critical_high_suspicious,0.5185,0.7095,0.7973,0.6177,0.8234,0.9991,0.5721,critical
1780131583.820764,critical_high_suspicious,0.455,0.7544,0.8707,0.8458,0.6652,0.9922,0.7974,critical
1780131583.9207814,critical_high_suspicious,0.455,0.7106,0.9191,0.9401,0.6672,0.9187,0.4968,critical
1780131584.0207984,critical_high_suspicious,0.8393,0.95,0.8028,0.6837,0.702,0.7973,0.6206,critical
1780131584.1208158,critical_high_suspicious,0.8231,0.768,0.9609,0.6069,0.7082,0.7742,0.6464,critical
1780131584.2208323,critical_high_suspicious,0.3337,0.8175,0.9278,0.8582,0.7217,0.5829,0.3602,critical
1780131584.3208501,critical_high_suspicious,0.6131,0.9273,0.9284,0.4928,0.7155,0.6327,0.407,critical
1780131584.4208682,critical_high_suspicious,0.7727,0.8376,0.9952,0.6911,0.8598,0.9069,0.6586,critical
1780131584.5208852,critical_high_suspicious,0.4934,0.9322,0.7002,0.4858,0.9673,0.836,0.8315,critical
1780131584.6209028,critical_high_suspicious,0.7477,0.7499,0.9619,0.7917,0.9235,0.983,0.75,critical
1780131584.720921,critical_high_suspicious,0.5885,0.9422,0.8959,0.6321,0.9516,0.688,0.7521,critical
1780131584.8209398,critical_high_suspicious,0.2913,0.7583,0.7668,0.7209,0.9423,0.9897,0.444,critical
1780131584.9209578,critical_high_suspicious,0.5067,0.7754,0.6863,0.8286,0.6527,0.6621,0.6276,critical
1780131585.0209746,critical_high_suspicious,0.6522,0.832,0.6672,0.5841,0.8946,0.7632,0.7951,critical
1780131585.1209917,critical_high_suspicious,0.6063,0.7499,0.8695,0.9625,0.687,0.5574,0.793,critical
1780131585.221011,critical_high_suspicious,0.7385,0.9295,0.863,0.9542,0.8368,0.5573,0.5762,critical
1780131585.3210287,critical_high_suspicious,0.6714,0.9272,0.6723,0.7281,0.9637,0.8314,0.7406,critical
1780131585.421046,critical_high_suspicious,0.3051,0.9483,0.8678,0.7893,0.8281,0.6585,0.6166,critical
1780131585.521063,critical_high_suspicious,0.8466,0.9858,0.792,0.7176,0.6568,0.7637,0.8012,critical
1780131585.6210806,critical_high_suspicious,0.3421,0.935,0.859,0.7141,0.862,0.9273,0.3928,critical
1780131585.7210977,critical_high_suspicious,0.4892,0.8433,0.8893,0.9665,0.9191,0.8742,0.737,critical
1780131585.821115,critical_high_suspicious,0.2953,0.981,0.884,0.7905,0.7439,0.8401,0.5071,critical
1780131585.9211328,critical_high_suspicious,0.4067,0.8276,0.8113,0.9264,0.8927,0.7289,0.511,critical
1780131586.0211506,critical_high_suspicious,0.828,0.8083,0.8933,0.6079,0.7412,0.6554,0.785,critical
1780131586.1211689,critical_high_suspicious,0.5149,0.7251,0.8351,0.7048,0.7785,0.9983,0.5525,critical
1780131586.2211862,critical_high_suspicious,0.6921,0.9368,0.656,0.5886,0.7533,0.5968,0.3526,critical
1780131586.3212035,critical_high_suspicious,0.5627,0.8054,0.9863,0.7061,0.6527,0.7915,0.7837,critical
1780131586.4212205,critical_high_suspicious,0.4066,0.9589,0.6754,0.6774,0.9308,0.7987,0.5389,critical
1780131586.5212374,critical_high_suspicious,0.798,0.7734,0.8957,0.8419,0.8586,0.6246,0.779,critical
1780131586.6212544,critical_high_suspicious,0.2655,0.7326,0.9775,0.8349,0.9672,0.8126,0.8144,critical
1780131586.721278,critical_high_suspicious,0.686,0.9138,0.6672,0.6948,0.666,0.6823,0.4053,critical
1780131586.8212953,critical_high_suspicious,0.3394,0.9694,0.9287,0.5771,0.9094,0.7332,0.78,critical
1780131586.9213133,critical_high_suspicious,0.7717,0.9626,0.9095,0.849,0.9325,0.9567,0.4862,critical
1780131587.021333,critical_high_suspicious,0.3301,0.8604,0.7034,0.6222,0.7573,0.9595,0.6183,critical
1780131587.1213517,critical_high_suspicious,0.5557,0.8874,0.7973,0.5959,0.9716,0.7995,0.5347,critical
1780131587.2213702,critical_high_suspicious,0.3041,0.8033,0.8245,0.5108,0.6605,0.8312,0.6978,critical
1780131587.3213892,critical_high_suspicious,0.2791,0.8084,0.8502,0.4767,0.7905,0.8496,0.4511,critical
1780131587.4214082,critical_high_suspicious,0.4356,0.9278,0.7263,0.4656,0.6583,0.8923,0.7184,critical
1780131587.5214257,critical_high_suspicious,0.5078,0.9345,0.8606,0.8628,0.7033,0.7107,0.6234,critical
1780131587.6214442,critical_high_suspicious,0.2548,0.7009,0.9735,0.8055,0.9667,0.5918,0.4321,critical
1780131587.7214622,critical_high_suspicious,0.4365,0.9519,0.9988,0.6532,0.8553,0.9063,0.637,critical
1780131587.8214803,critical_high_suspicious,0.3695,0.9908,0.9258,0.9954,0.8824,0.862,0.3623,critical
1780131587.921498,critical_high_suspicious,0.312,0.9318,0.7827,0.9791,0.7472,0.9985,0.8084,critical
1780131588.0215168,critical_high_suspicious,0.6944,0.7778,0.7808,0.9876,0.7827,0.8417,0.5432,critical
1780131588.121535,critical_high_suspicious,0.3829,0.9623,0.7723,0.772,0.7311,0.6064,0.6107,critical
1780131588.2215538,critical_high_suspicious,0.3929,0.7077,0.9301,0.9545,0.687,0.6494,0.8094,critical
1780131588.3215725,critical_high_suspicious,0.6043,0.8399,0.7858,0.8306,0.7029,0.6019,0.7813,critical
1780131588.4215906,critical_high_suspicious,0.5106,0.7864,0.8951,0.9439,0.9716,0.8109,0.4809,critical
1780131588.5216086,critical_high_suspicious,0.6899,0.901,0.6751,0.8886,0.6778,0.8284,0.7285,critical
1780131588.6216261,critical_high_suspicious,0.2906,0.7082,0.7522,0.8256,0.7957,0.6426,0.4395,critical
1780131588.721643,critical_high_suspicious,0.7041,0.7435,0.739,0.4511,0.869,0.6899,0.375,critical
1780131588.8216605,critical_high_suspicious,0.5817,0.7306,0.7594,0.566,0.7218,0.9308,0.8169,critical
1780131588.9216785,critical_high_suspicious,0.6629,0.9923,0.9193,0.5606,0.6823,0.792,0.7352,critical
1780131589.021699,critical_high_suspicious,0.6284,0.9143,0.9035,0.5739,0.9502,0.7129,0.5795,critical
1780131589.1217163,critical_high_suspicious,0.5094,0.7803,0.6957,0.6669,0.8046,0.6818,0.4012,critical
1780131589.221734,critical_high_suspicious,0.8171,0.7787,0.8056,0.5092,0.8948,0.8148,0.8397,critical
1780131589.3217514,critical_high_suspicious,0.8018,0.7935,0.7906,0.9664,0.866,0.8369,0.6721,critical
1780131589.4217691,critical_high_suspicious,0.3201,0.8204,0.6687,0.8449,0.9307,0.7272,0.7211,critical
1780131589.5217865,critical_high_suspicious,0.7346,0.7133,0.861,0.5777,0.7942,0.7409,0.7027,critical
1780131589.6218038,critical_high_suspicious,0.3298,0.729,0.8502,0.6021,0.9929,0.9495,0.4776,critical
1780131589.7218206,critical_high_suspicious,0.2892,0.7989,0.6922,0.4642,0.6886,0.9446,0.5146,critical
1780131589.8218377,critical_high_suspicious,0.6901,0.81,0.9646,0.8944,0.8311,0.9636,0.6746,critical
1780131589.9219074,critical_high_suspicious,0.445,0.7113,0.9904,0.5041,0.9017,0.9286,0.6122,critical
1780131590.021931,critical_high_suspicious,0.6218,0.8646,0.9054,0.6505,0.8412,0.7138,0.4648,critical
1780131590.121949,critical_high_suspicious,0.7052,0.7295,0.9227,0.96,0.8117,0.7436,0.8319,critical
1780131590.2219665,critical_high_suspicious,0.4931,0.8936,0.8363,0.958,0.8219,0.746,0.5344,critical
1780131590.3219867,critical_high_suspicious,0.3969,0.785,0.7159,0.9052,0.9524,0.5812,0.7298,critical
1780131590.4220061,critical_high_suspicious,0.7081,0.77,0.7074,0.8518,0.7481,0.9386,0.3537,critical
1780131590.522027,critical_high_suspicious,0.3643,0.9383,0.8305,0.8015,0.8057,0.5587,0.5535,critical
